date,hall_id,hall_name,market,rule_id,reason,raw_mean,predicted_mean,decision_floor,adjusted_edge,utility_edge,travel_minutes,travel_penalty,sample_n,confidence,rank,risk_flags,data_through,data_age_days,stale_warning,forecast_horizon_days,horizon_warning
2026-07-18,mizonokuchi_slot_act,SLOT ACT,溝の口,,通常ベース,-132.3,-132.3,0,-132.3,-140.3,18,8.0,167,0.95,NO BET,"[""土曜""]",2026-07-12,3,,3,
2026-07-18,toyoko_redrock_gakugei,レッドロック学芸大学駅前店,東横線,rr_normal_saturday,通常土曜・見送り,23.0,16.1,50,-33.9,-37.9,14,4.0,43,0.8431,NO BET,[],2026-07-12,3,,3,
2026-07-18,toyoko_hinomaru_nakameguro,ヒノマル中目黒,東横線,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開日次n=0。P'sCubeの毎日取得を開始し、日タイプごとの最小nを満たすまで予測しない。,3,
2026-07-18,toyoko_oriental_jiyugaoka,オリエンタルパサージュ自由が丘,東横線,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,5,0.0,0,0.0,NO BET,"[""日次n不足""]",,0,通常日の日次テーブルと20円/5円別の差枚が未取得。公開集計は5円47台を含む可能性があるため、固定日の店予測へ流用しない。,3,
2026-07-18,fukutoshin_maruhan_shinjuku_toho,マルハン新宿東宝ビル店,副都心線北上,,通常ベース,67.1,67.1,50,17.1,-10.9,38,28.0,159,0.95,NO BET,"[""土曜""]",2026-07-12,3,,3,
2026-07-18,yokohama_slot_mm_tsunashima,SLOT M&M綱島店,東横線,,通常ベース,-74.7,-74.7,50,-124.7,-138.7,24,14.0,129,0.7456,NO BET,[],2026-06-24,21,,3,
2026-07-18,ikegami_big_dipper_togoshi_ginza,BIGディッパー戸越銀座店,池上線,,通常ベース,50.9,50.9,50,0.9,-7.1,18,8.0,122,0.9385,NO BET,[],2026-07-13,2,,3,
2026-07-18,kamata_maruhan_mega7,マルハンメガシティ2000蒲田7,蒲田,km7_saturday,土曜,177.0,159.8,50,109.8,101.8,18,8.0,16,0.6667,A,[],2026-07-13,2,,3,
2026-07-18,kamata_hiroki_max,ヒロキMAX蒲田店,蒲田,,通常ベース,5.0,5.0,50,-45.0,-53.0,18,8.0,43,0.8431,NO BET,[],2026-07-13,2,,3,
2026-07-18,fukutoshin_maruhan_ikebukuro_sb,マルハン池袋 SLOT BASE,副都心線北上,,通常ベース,61.0,61.0,50,11.0,-17.0,38,28.0,221,0.95,NO BET,[],2026-07-13,2,,3,
2026-07-18,kamata_maruhan_mega1,マルハンメガシティ2000 蒲田1,蒲田,,通常ベース,2.0,2.0,50,-48.0,-56.0,18,8.0,130,0.942,NO BET,[],2026-07-13,2,,3,
2026-07-18,kamata_rakuen,楽園蒲田店,蒲田,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026/7/7に567→587台へ増台しregime新規(n=7、ROバフ+149/86%進行中)。8月下旬に解禁判定: ①8/11・8/22の新regime初検定 ②バフ後ベース+50超で解禁,3,
2026-07-18,keikyu_mitoya_omorimachi,みとや大森町店,京急線,,通常ベース,-38.6,-38.6,50,-88.6,-126.6,48,38.0,155,0.95,NO BET,[],2026-07-13,2,,3,
2026-07-18,ooimachi_big_dipper,BIGディッパー大井町店,大井町線,od_third_saturday,第3土曜日,217.0,130.2,50,80.2,70.2,20,10.0,6,0.4286,A,[],2026-07-13,2,,3,
2026-07-18,yokohama_123_west,123横浜西口店,横浜,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,31,21.0,0,0.0,NO BET,"[""日次n不足""]",,0,全店平均差枚が公開集計サイトでマスクされ、媒体記事は好調な選抜箇所のみ。全344台の平均差枚・勝率を取得するまで店日予測を解禁しない,3,
2026-07-18,ikebukuro_yasuda7,YASUDA7（東池袋7号店）,副都心線北上,ys7_saturday_avoid,通常土曜・回収傾向,-111.7,-103.3,50,-153.3,-181.3,38,28.0,28,0.7778,NO BET,[],2026-07-13,2,,3,
2026-07-18,tsurumi_uno,鶴見UNO,鶴見,,通常ベース,-125.7,-125.7,50,-175.7,-203.7,38,28.0,145,0.9477,NO BET,[],2026-07-13,2,,3,
2026-07-18,tsurumi_aviva,アビバ鶴見店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,39,29.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026年の公開媒体は好調な選抜4台ブロック中心で、20円335台の全店平均差枚・平均G・勝率を負日込みで連続取得できない。過去固定日も弱いため、全店系列を取得するまで予測を解禁しない,3,
2026-07-18,tsurumi_maruhan,マルハン鶴見店,鶴見,,通常ベース,-181.1,-181.1,0,-181.1,-216.1,45,35.0,104,0.9286,NO BET,[],2026-07-13,2,,3,
2026-07-18,tsurumi_kintoki,金時鶴見店,鶴見,kt_saturday_avoid,土曜日（回避）,-179.6,-165.6,0,-165.6,-205.6,50,40.0,28,0.7778,NO BET,[],2026-07-11,4,,3,
2026-07-18,tsurumi_nanbusen_shitte,南武線尻手駅前店,鶴見,,通常ベース,0.0,0.0,0,0.0,-22.0,32,22.0,0,0.08,NO BET,[],2026-07-07,8,,3,
2026-07-18,kawasaki_access,アクセス川崎店,川崎,,通常ベース,0.0,0.0,50,-50.0,-84.0,44,34.0,0,0.08,NO BET,[],2026-07-13,2,,3,
2026-07-18,center_minami_ziath,ジアスセンター南,センター南,,通常ベース,0.0,0.0,0,0.0,-33.0,43,33.0,0,0.08,NO BET,[],2026-07-11,4,,3,
2026-07-18,kawasaki_bellcity,ベルシティザシティ川崎店,川崎,bc_8day_saturday_kill,8のつく土曜日（回避）,-289.0,-123.9,0,-123.9,-151.9,38,28.0,3,0.08,NO BET,[],2026-04-18,88,データ88日遅延,3,
2026-07-18,kashimada_asahi2,アサヒ2鹿島田店,鹿島田,,通常ベース,0.0,0.0,0,0.0,-24.0,34,24.0,0,0.08,NO BET,[],2026-07-12,3,,3,
2026-07-18,tsurumi_kiccho_komaoka,吉兆横浜駒岡店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,50,40.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開記事は結果後に選ばれた好調機種・4台ブロック中心で、46枚スロ750台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,3,
2026-07-18,tsurumi_kicona_chuo,キコーナ鶴見中央店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,51,41.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント候補3・9のつく日と取材レポートは確認できるが、46枚スロ185台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。結果後選抜やTOP25を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,3,
2026-07-18,tsurumi_superseven_namamugi,パーラースーパーセブン生麦店,鶴見,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,49,39.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント7のつく日・周年7月7日・独自施策告知は確認できるが、46枚スロ126台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。告知や口コミを全店実績へ外挿せず、全店系列を取得するまで予測を解禁しない,3,
2026-07-18,hirama_prest2,PREST平間店Ⅱ,平間,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,28,18.0,0,0.0,NO BET,"[""日次n不足""]",,0,3・7のつく日と高頻度の取材結果は確認できるが、公開記事は取材対象として選ばれた一部台の集計で、46枚スロ144台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,3,
2026-07-19,shibuya_espace_shinkan,エスパス日拓渋谷駅前新館,渋谷,ses_sunday_regime,本館閉店後の日曜,278.0,217.1,50,167.1,155.1,22,12.0,13,0.619,S,[],2026-07-12,3,,4,
2026-07-19,shibuya_rakuen_dogenzaka,楽園渋谷道玄坂店,渋谷,,通常ベース,-8.0,-8.0,50,-58.0,-71.0,23,13.0,,0.2047,NO BET,"[""日曜""]",2026-06-26,19,,4,
2026-07-19,shibuya_rakuen_ekimae,楽園渋谷駅前店,渋谷,,通常ベース,45.0,45.0,40,5.0,-5.0,20,10.0,,0.25,NO BET,"[""日曜""]",2026-07-11,4,,4,
2026-07-19,mizonokuchi_rakuen,楽園溝の口店,溝の口,,通常ベース,-195.4,-195.4,0,-195.4,-202.4,17,7.0,281,0.95,NO BET,"[""日曜""]",2026-07-12,3,,4,
2026-07-19,mizonokuchi_espace_shinkan,エスパス日拓溝の口駅前新館,溝の口,,通常ベース,-119.0,-119.0,0,-119.0,-127.0,18,8.0,301,0.95,NO BET,"[""日曜""]",2026-07-12,3,,4,
2026-07-19,mizonokuchi_espace_honkan,エスパス日拓溝の口駅前本館,溝の口,,通常ベース,-212.0,-212.0,0,-212.0,-220.0,18,8.0,296,0.7711,NO BET,"[""日曜""]",2026-06-24,21,,4,
2026-07-19,mizonokuchi_slot_act,SLOT ACT,溝の口,,通常ベース,-132.3,-132.3,0,-132.3,-140.3,18,8.0,167,0.95,NO BET,"[""日曜""]",2026-07-12,3,,4,
2026-07-19,toyoko_redrock_gakugei,レッドロック学芸大学駅前店,東横線,rr_day19_nonsat,19日・非土曜は見送り,8.7,-9.0,50,-59.0,-63.0,14,4.0,11,0.5789,NO BET,[],2026-07-12,3,,4,
2026-07-19,toyoko_hinomaru_nakameguro,ヒノマル中目黒,東横線,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開日次n=0。P'sCubeの毎日取得を開始し、日タイプごとの最小nを満たすまで予測しない。,4,
2026-07-19,toyoko_oriental_jiyugaoka,オリエンタルパサージュ自由が丘,東横線,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,5,0.0,0,0.0,NO BET,"[""日次n不足""]",,0,通常日の日次テーブルと20円/5円別の差枚が未取得。公開集計は5円47台を含む可能性があるため、固定日の店予測へ流用しない。,4,
2026-07-19,fukutoshin_maruhan_shinjuku_toho,マルハン新宿東宝ビル店,副都心線北上,,通常ベース,67.1,67.1,50,17.1,-10.9,38,28.0,159,0.95,NO BET,[],2026-07-12,3,,4,
2026-07-19,yokohama_slot_mm_tsunashima,SLOT M&M綱島店,東横線,,通常ベース,-74.7,-74.7,50,-124.7,-138.7,24,14.0,129,0.7456,NO BET,[],2026-06-24,21,,4,
2026-07-19,ikegami_big_dipper_togoshi_ginza,BIGディッパー戸越銀座店,池上線,bd_digit_9_absolute,9のつく日（絶対水準B）,100.9,92.9,50,42.9,34.9,18,8.0,21,0.7241,B,[],2026-07-13,2,,4,
2026-07-19,kamata_maruhan_mega7,マルハンメガシティ2000蒲田7,蒲田,,通常ベース,91.0,91.0,50,41.0,33.0,18,8.0,90,0.9184,C,"[""日曜""]",2026-07-13,2,,4,
2026-07-19,kamata_hiroki_max,ヒロキMAX蒲田店,蒲田,,通常ベース,5.0,5.0,50,-45.0,-53.0,18,8.0,43,0.8431,NO BET,[],2026-07-13,2,,4,
2026-07-19,fukutoshin_maruhan_ikebukuro_sb,マルハン池袋 SLOT BASE,副都心線北上,,通常ベース,61.0,61.0,50,11.0,-17.0,38,28.0,221,0.95,NO BET,"[""日曜""]",2026-07-13,2,,4,
2026-07-19,kamata_maruhan_mega1,マルハンメガシティ2000 蒲田1,蒲田,,通常ベース,2.0,2.0,50,-48.0,-56.0,18,8.0,130,0.942,NO BET,[],2026-07-13,2,,4,
2026-07-19,kamata_rakuen,楽園蒲田店,蒲田,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026/7/7に567→587台へ増台しregime新規(n=7、ROバフ+149/86%進行中)。8月下旬に解禁判定: ①8/11・8/22の新regime初検定 ②バフ後ベース+50超で解禁,4,
2026-07-19,keikyu_mitoya_omorimachi,みとや大森町店,京急線,mt_sunday_normal_avoid,通常日曜回避,-75.0,-69.6,50,-119.6,-157.6,48,38.0,23,0.7419,NO BET,[],2026-07-13,2,,4,
2026-07-19,ooimachi_big_dipper,BIGディッパー大井町店,大井町線,,通常ベース,-32.3,-32.3,50,-82.3,-92.3,20,10.0,145,0.9477,NO BET,[],2026-07-13,2,,4,
2026-07-19,yokohama_123_west,123横浜西口店,横浜,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,31,21.0,0,0.0,NO BET,"[""日次n不足""]",,0,全店平均差枚が公開集計サイトでマスクされ、媒体記事は好調な選抜箇所のみ。全344台の平均差枚・勝率を取得するまで店日予測を解禁しない,4,
2026-07-19,ikebukuro_yasuda7,YASUDA7（東池袋7号店）,副都心線北上,,通常ベース,-44.3,-44.3,50,-94.3,-122.3,38,28.0,141,0.9463,NO BET,[],2026-07-13,2,,4,
2026-07-19,tsurumi_uno,鶴見UNO,鶴見,,通常ベース,-125.7,-125.7,50,-175.7,-203.7,38,28.0,145,0.9477,NO BET,[],2026-07-13,2,,4,
2026-07-19,tsurumi_aviva,アビバ鶴見店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,39,29.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026年の公開媒体は好調な選抜4台ブロック中心で、20円335台の全店平均差枚・平均G・勝率を負日込みで連続取得できない。過去固定日も弱いため、全店系列を取得するまで予測を解禁しない,4,
2026-07-19,tsurumi_maruhan,マルハン鶴見店,鶴見,mt_day9_family_avoid,9のつく日（回避）,-187.6,-186.4,0,-186.4,-221.4,45,35.0,18,0.6923,NO BET,[],2026-07-09,6,,4,
2026-07-19,tsurumi_kintoki,金時鶴見店,鶴見,kt_sunday_avoid,日曜日（回避）,-146.5,-136.6,0,-136.6,-176.6,50,40.0,28,0.7778,NO BET,[],2026-07-12,3,,4,
2026-07-19,tsurumi_nanbusen_shitte,南武線尻手駅前店,鶴見,,通常ベース,0.0,0.0,0,0.0,-22.0,32,22.0,0,0.08,NO BET,[],2026-07-07,8,,4,
2026-07-19,kawasaki_access,アクセス川崎店,川崎,,通常ベース,0.0,0.0,50,-50.0,-84.0,44,34.0,0,0.08,NO BET,[],2026-07-13,2,,4,
2026-07-19,center_minami_ziath,ジアスセンター南,センター南,,通常ベース,0.0,0.0,0,0.0,-33.0,43,33.0,0,0.08,NO BET,[],2026-07-11,4,,4,
2026-07-19,kawasaki_bellcity,ベルシティザシティ川崎店,川崎,,通常ベース,-114.0,-114.0,0,-114.0,-142.0,38,28.0,99,0.9252,NO BET,[],2026-07-08,7,,4,
2026-07-19,kashimada_asahi2,アサヒ2鹿島田店,鹿島田,,通常ベース,0.0,0.0,0,0.0,-24.0,34,24.0,0,0.08,NO BET,[],2026-07-12,3,,4,
2026-07-19,tsurumi_kiccho_komaoka,吉兆横浜駒岡店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,50,40.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開記事は結果後に選ばれた好調機種・4台ブロック中心で、46枚スロ750台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,4,
2026-07-19,tsurumi_kicona_chuo,キコーナ鶴見中央店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,51,41.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント候補3・9のつく日と取材レポートは確認できるが、46枚スロ185台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。結果後選抜やTOP25を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,4,
2026-07-19,tsurumi_superseven_namamugi,パーラースーパーセブン生麦店,鶴見,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,49,39.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント7のつく日・周年7月7日・独自施策告知は確認できるが、46枚スロ126台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。告知や口コミを全店実績へ外挿せず、全店系列を取得するまで予測を解禁しない,4,
2026-07-19,hirama_prest2,PREST平間店Ⅱ,平間,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,28,18.0,0,0.0,NO BET,"[""日次n不足""]",,0,3・7のつく日と高頻度の取材結果は確認できるが、公開記事は取材対象として選ばれた一部台の集計で、46枚スロ144台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,4,
2026-07-20,shibuya_espace_shinkan,エスパス日拓渋谷駅前新館,渋谷,,通常ベース,19.0,19.0,50,-31.0,-43.0,22,12.0,,0.25,NO BET,"[""祝日""]",2026-07-12,3,,5,
2026-07-20,shibuya_rakuen_dogenzaka,楽園渋谷道玄坂店,渋谷,,通常ベース,-8.0,-8.0,50,-58.0,-71.0,23,13.0,,0.2047,NO BET,"[""祝日""]",2026-06-26,19,,5,
2026-07-20,shibuya_rakuen_ekimae,楽園渋谷駅前店,渋谷,,通常ベース,45.0,45.0,40,5.0,-5.0,20,10.0,,0.25,NO BET,"[""祝日""]",2026-07-11,4,,5,
2026-07-20,mizonokuchi_rakuen,楽園溝の口店,溝の口,,通常ベース,-195.4,-195.4,0,-195.4,-202.4,17,7.0,281,0.95,NO BET,"[""祝日""]",2026-07-12,3,,5,
2026-07-20,mizonokuchi_espace_shinkan,エスパス日拓溝の口駅前新館,溝の口,,通常ベース,-119.0,-119.0,0,-119.0,-127.0,18,8.0,301,0.95,NO BET,"[""祝日""]",2026-07-12,3,,5,
2026-07-20,mizonokuchi_espace_honkan,エスパス日拓溝の口駅前本館,溝の口,,通常ベース,-212.0,-212.0,0,-212.0,-220.0,18,8.0,296,0.7711,NO BET,"[""祝日""]",2026-06-24,21,,5,
2026-07-20,mizonokuchi_slot_act,SLOT ACT,溝の口,,通常ベース,-132.3,-132.3,0,-132.3,-140.3,18,8.0,167,0.95,NO BET,"[""祝日""]",2026-07-12,3,,5,
2026-07-20,toyoko_redrock_gakugei,レッドロック学芸大学駅前店,東横線,,通常ベース,-57.8,-57.8,50,-107.8,-111.8,14,4.0,246,0.95,NO BET,"[""祝日""]",2026-07-12,3,,5,
2026-07-20,toyoko_hinomaru_nakameguro,ヒノマル中目黒,東横線,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開日次n=0。P'sCubeの毎日取得を開始し、日タイプごとの最小nを満たすまで予測しない。,5,
2026-07-20,toyoko_oriental_jiyugaoka,オリエンタルパサージュ自由が丘,東横線,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,5,0.0,0,0.0,NO BET,"[""日次n不足""]",,0,通常日の日次テーブルと20円/5円別の差枚が未取得。公開集計は5円47台を含む可能性があるため、固定日の店予測へ流用しない。,5,
2026-07-20,fukutoshin_maruhan_shinjuku_toho,マルハン新宿東宝ビル店,副都心線北上,toho_day20_avoid,20日回避,-39.8,-13.1,50,-63.1,-91.1,38,28.0,12,0.6,NO BET,"[""祝日""]",2026-07-12,3,,5,
2026-07-20,yokohama_slot_mm_tsunashima,SLOT M&M綱島店,東横線,,通常ベース,-74.7,-74.7,50,-124.7,-138.7,24,14.0,129,0.7456,NO BET,"[""祝日""]",2026-06-24,21,,5,
2026-07-20,ikegami_big_dipper_togoshi_ginza,BIGディッパー戸越銀座店,池上線,bd_day_1_20_absolute,1日・20日（絶対水準）,201.3,169.6,50,119.6,111.6,18,8.0,15,0.6522,B,"[""祝日""]",2026-07-13,2,,5,
2026-07-20,kamata_maruhan_mega7,マルハンメガシティ2000蒲田7,蒲田,,通常ベース,91.0,91.0,50,41.0,33.0,18,8.0,90,0.9184,B,[],2026-07-13,2,,5,
2026-07-20,kamata_hiroki_max,ヒロキMAX蒲田店,蒲田,,通常ベース,5.0,5.0,50,-45.0,-53.0,18,8.0,43,0.8431,NO BET,[],2026-07-13,2,,5,
2026-07-20,fukutoshin_maruhan_ikebukuro_sb,マルハン池袋 SLOT BASE,副都心線北上,,通常ベース,61.0,61.0,50,11.0,-17.0,38,28.0,221,0.95,NO BET,[],2026-07-13,2,,5,
2026-07-20,kamata_maruhan_mega1,マルハンメガシティ2000 蒲田1,蒲田,,通常ベース,2.0,2.0,50,-48.0,-56.0,18,8.0,130,0.942,NO BET,[],2026-07-13,2,,5,
2026-07-20,kamata_rakuen,楽園蒲田店,蒲田,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026/7/7に567→587台へ増台しregime新規(n=7、ROバフ+149/86%進行中)。8月下旬に解禁判定: ①8/11・8/22の新regime初検定 ②バフ後ベース+50超で解禁,5,
2026-07-20,keikyu_mitoya_omorimachi,みとや大森町店,京急線,,通常ベース,-38.6,-38.6,50,-88.6,-126.6,48,38.0,155,0.95,NO BET,"[""祝日""]",2026-07-13,2,,5,
2026-07-20,ooimachi_big_dipper,BIGディッパー大井町店,大井町線,,通常ベース,-32.3,-32.3,50,-82.3,-92.3,20,10.0,145,0.9477,NO BET,"[""祝日""]",2026-07-13,2,,5,
2026-07-20,yokohama_123_west,123横浜西口店,横浜,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,31,21.0,0,0.0,NO BET,"[""日次n不足""]",,0,全店平均差枚が公開集計サイトでマスクされ、媒体記事は好調な選抜箇所のみ。全344台の平均差枚・勝率を取得するまで店日予測を解禁しない,5,
2026-07-20,ikebukuro_yasuda7,YASUDA7（東池袋7号店）,副都心線北上,,通常ベース,-44.3,-44.3,50,-94.3,-122.3,38,28.0,141,0.9463,NO BET,"[""祝日""]",2026-07-13,2,,5,
2026-07-20,tsurumi_uno,鶴見UNO,鶴見,,通常ベース,-125.7,-125.7,50,-175.7,-203.7,38,28.0,145,0.9477,NO BET,[],2026-07-13,2,,5,
2026-07-20,tsurumi_aviva,アビバ鶴見店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,39,29.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026年の公開媒体は好調な選抜4台ブロック中心で、20円335台の全店平均差枚・平均G・勝率を負日込みで連続取得できない。過去固定日も弱いため、全店系列を取得するまで予測を解禁しない,5,
